report_year,draw_year,model_year,comparison_hunt_code,resolved_boundary_id,boundary_resolution_status,current_database_presence,current_database_hunt_name,current_database_species,current_database_boundary_id,display_boundary_id,hunt_boundary_crosswalk_id,split_index_boundary_id,direct_hunt_code_geojson,direct_boundary_id_geojson,source_family_values,source_files,year_document_status,notes
2020,2020,2021,BI6507,822,BOUNDARY_ID_FROM_RUNTIME_SOURCE_ONLY,MISSING_CURRENT_DATABASE,,,,,,822,true,false,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,2020/.pdf/2020_PERMITS=2021_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. BISON DRAW RESULTS.pdf|2020/.pdf/2020_PERMITS=2021_MODEL__O.I.L. DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream.
2021,2021,2022,DB1774,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,DEDICATED_HUNTER_DEER,2021/.pdf/2021_PERMITS=2022_MODEL__D.H. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,DB1784,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,DEDICATED_HUNTER_DEER|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__D.H. DEER DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH D.H. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,DB1789,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,DEDICATED_HUNTER_DEER|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__D.H. DEER DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH D.H. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,DB1796,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,DEDICATED_HUNTER_DEER,2021/.pdf/2021_PERMITS=2022_MODEL__D.H. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,DB1797,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,DEDICATED_HUNTER_DEER,2021/.pdf/2021_PERMITS=2022_MODEL__D.H. DEER DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,DS6612,635,BOUNDARY_ID_FROM_RUNTIME_SOURCE_ONLY,MISSING_CURRENT_DATABASE,,,,,,635,true,false,LIMITED_ENTRY|ONCE_IN_A_LIFETIME,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__O.I.L. DESERT BIGHORN SHEEP DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__O.I.L. DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1004,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1007,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1008,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1009,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1034,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1052,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1055,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1066,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1067,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1068,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1091,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1098,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1099,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1100,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1155,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1186,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1190,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1194,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1205,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1227,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1238,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EA1241,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,ANTLERLESS|YOUTH,2021/.pdf/2021_PERMITS=2022_MODEL__ANTLERLESS DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__YOUTH ANTLERLESS DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3001,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3007,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3016,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3026,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3027,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3040,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3041,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3058,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3059,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3060,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3078,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3085,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3094,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3103,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3109,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3118,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3131,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3133,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3134,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3138,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3140,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3141,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
2021,2021,2022,EB3510,,BOUNDARY_ID_MISSING_FROM_RUNTIME_SOURCES,MISSING_CURRENT_DATABASE,,,,,,,false,false,LIMITED_ENTRY,2021/.pdf/2021_PERMITS=2022_MODEL__L.E. BIG GAME DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. DRAW RESULTS.pdf|2021/.pdf/2021_PERMITS=2022_MODEL__L.E. ELK DRAW RESULTS.pdf,OK,Independent BIBLE year-folder extraction; compare/crosswalk is downstream. Permit parse status: PARSED_FROM_PAGE_TOTALS.
