key,hunt_code,residency,draw_pool,points,eligible_applicants,total_drawn,source_report_family,source_file
2026|2027|DB1572|Nonresident|standard|2,DB1572,Nonresident,standard,2,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1572|Nonresident|standard|3,DB1572,Nonresident,standard,3,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1572|Nonresident|standard|4,DB1572,Nonresident,standard,4,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1572|Nonresident|youth|0,DB1572,Nonresident,youth,0,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1573|Nonresident|standard|2,DB1573,Nonresident,standard,2,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1573|Nonresident|standard|3,DB1573,Nonresident,standard,3,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1573|Nonresident|standard|4,DB1573,Nonresident,standard,4,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1573|Nonresident|standard|5,DB1573,Nonresident,standard,5,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1573|Nonresident|standard|6,DB1573,Nonresident,standard,6,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1573|Nonresident|standard|7,DB1573,Nonresident,standard,7,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1573|Nonresident|standard|8,DB1573,Nonresident,standard,8,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1573|Nonresident|youth|0,DB1573,Nonresident,youth,0,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1573|Resident|standard|6,DB1573,Resident,standard,6,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1573|Resident|standard|7,DB1573,Resident,standard,7,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1574|Nonresident|standard|1,DB1574,Nonresident,standard,1,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1574|Nonresident|standard|2,DB1574,Nonresident,standard,2,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1574|Nonresident|standard|3,DB1574,Nonresident,standard,3,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1574|Nonresident|youth|0,DB1574,Nonresident,youth,0,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1574|Nonresident|youth|1,DB1574,Nonresident,youth,1,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1576|Nonresident|youth|2,DB1576,Nonresident,youth,2,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1576|Nonresident|youth|3,DB1576,Nonresident,youth,3,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1576|Nonresident|youth|5,DB1576,Nonresident,youth,5,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1576|Resident|standard|7,DB1576,Resident,standard,7,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1576|Resident|standard|8,DB1576,Resident,standard,8,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1576|Resident|youth|2,DB1576,Resident,youth,2,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1576|Resident|youth|3,DB1576,Resident,youth,3,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1576|Resident|youth|4,DB1576,Resident,youth,4,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1576|Resident|youth|5,DB1576,Resident,youth,5,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1576|Resident|youth|6,DB1576,Resident,youth,6,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1577|Nonresident|youth|2,DB1577,Nonresident,youth,2,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1577|Nonresident|youth|3,DB1577,Nonresident,youth,3,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1577|Resident|standard|6,DB1577,Resident,standard,6,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1577|Resident|standard|7,DB1577,Resident,standard,7,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1577|Resident|standard|8,DB1577,Resident,standard,8,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1577|Resident|standard|9,DB1577,Resident,standard,9,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1577|Resident|youth|2,DB1577,Resident,youth,2,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1579|Nonresident|youth|1,DB1579,Nonresident,youth,1,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1579|Nonresident|youth|2,DB1579,Nonresident,youth,2,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1581|Nonresident|standard|10,DB1581,Nonresident,standard,10,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1581|Nonresident|standard|11,DB1581,Nonresident,standard,11,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1581|Nonresident|standard|6,DB1581,Nonresident,standard,6,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1581|Nonresident|standard|7,DB1581,Nonresident,standard,7,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1581|Nonresident|standard|8,DB1581,Nonresident,standard,8,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1581|Nonresident|standard|9,DB1581,Nonresident,standard,9,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1581|Nonresident|youth|1,DB1581,Nonresident,youth,1,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1581|Nonresident|youth|2,DB1581,Nonresident,youth,2,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1581|Nonresident|youth|3,DB1581,Nonresident,youth,3,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1581|Nonresident|youth|4,DB1581,Nonresident,youth,4,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1581|Resident|standard|10,DB1581,Resident,standard,10,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1581|Resident|standard|11,DB1581,Resident,standard,11,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1581|Resident|standard|12,DB1581,Resident,standard,12,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1581|Resident|standard|5,DB1581,Resident,standard,5,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1581|Resident|standard|6,DB1581,Resident,standard,6,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1581|Resident|standard|7,DB1581,Resident,standard,7,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1581|Resident|standard|8,DB1581,Resident,standard,8,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1581|Resident|standard|9,DB1581,Resident,standard,9,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1581|Resident|youth|3,DB1581,Resident,youth,3,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1581|Resident|youth|4,DB1581,Resident,youth,4,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1581|Resident|youth|5,DB1581,Resident,youth,5,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1582|Nonresident|standard|3,DB1582,Nonresident,standard,3,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1582|Nonresident|standard|4,DB1582,Nonresident,standard,4,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1582|Nonresident|youth|0,DB1582,Nonresident,youth,0,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1582|Nonresident|youth|1,DB1582,Nonresident,youth,1,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1582|Nonresident|youth|2,DB1582,Nonresident,youth,2,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1582|Nonresident|youth|3,DB1582,Nonresident,youth,3,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1582|Resident|youth|2,DB1582,Resident,youth,2,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1583|Nonresident|standard|4,DB1583,Nonresident,standard,4,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1583|Nonresident|standard|5,DB1583,Nonresident,standard,5,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1583|Nonresident|youth|0,DB1583,Nonresident,youth,0,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1583|Nonresident|youth|1,DB1583,Nonresident,youth,1,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1584|Nonresident|youth|1,DB1584,Nonresident,youth,1,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1584|Resident|standard|6,DB1584,Resident,standard,6,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1584|Resident|standard|7,DB1584,Resident,standard,7,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1584|Resident|standard|8,DB1584,Resident,standard,8,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1585|Nonresident|standard|2,DB1585,Nonresident,standard,2,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1585|Nonresident|standard|4,DB1585,Nonresident,standard,4,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1585|Nonresident|standard|6,DB1585,Nonresident,standard,6,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1585|Nonresident|youth|0,DB1585,Nonresident,youth,0,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1585|Nonresident|youth|1,DB1585,Nonresident,youth,1,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1586|Nonresident|standard|2,DB1586,Nonresident,standard,2,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1586|Nonresident|standard|3,DB1586,Nonresident,standard,3,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1586|Nonresident|standard|4,DB1586,Nonresident,standard,4,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1586|Nonresident|standard|6,DB1586,Nonresident,standard,6,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1586|Nonresident|youth|0,DB1586,Nonresident,youth,0,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1589|Nonresident|standard|4,DB1589,Nonresident,standard,4,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1589|Nonresident|youth|1,DB1589,Nonresident,youth,1,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1591|Nonresident|standard|8,DB1591,Nonresident,standard,8,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1591|Nonresident|standard|9,DB1591,Nonresident,standard,9,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1591|Nonresident|youth|3,DB1591,Nonresident,youth,3,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1591|Resident|standard|10,DB1591,Resident,standard,10,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1591|Resident|standard|8,DB1591,Resident,standard,8,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1591|Resident|standard|9,DB1591,Resident,standard,9,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1591|Resident|youth|0,DB1591,Resident,youth,0,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1592|Nonresident|standard|5,DB1592,Nonresident,standard,5,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1592|Nonresident|standard|6,DB1592,Nonresident,standard,6,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1592|Nonresident|youth|0,DB1592,Nonresident,youth,0,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1592|Nonresident|youth|1,DB1592,Nonresident,youth,1,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1592|Nonresident|youth|2,DB1592,Nonresident,youth,2,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1592|Resident|youth|2,DB1592,Resident,youth,2,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1592|Resident|youth|3,DB1592,Resident,youth,3,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1592|Resident|youth|4,DB1592,Resident,youth,4,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1593|Nonresident|standard|5,DB1593,Nonresident,standard,5,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1593|Nonresident|standard|6,DB1593,Nonresident,standard,6,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
2026|2027|DB1593|Nonresident|youth|1,DB1593,Nonresident,youth,1,0,0,GENERAL_SEASON_DEER,C:\Users\tyler\Desktop\BIBLE HUNT CODES\2026\.pdf\2026_PERMITS=2027_MODEL__G.S. BUCK DEER DRAW RESULTS.pdf
