hunt_code,year,residency,points,application_value_score,decision_label,modeled_draw_probability_score,hunt_quality_score,point_value_score,demand_opportunity_score,permit_stability_score
EA1286,2026,Resident,17,16.5,INSUFFICIENT DATA,0.0,51.528,12.0,0.0,18.182
EA1286,2026,Resident,16,17.7,INSUFFICIENT DATA,0.0,51.528,20.0,0.0,18.182
EA1286,2026,Resident,15,18.9,INSUFFICIENT DATA,0.0,51.528,28.0,0.0,18.182
EA1286,2026,Resident,14,20.1,INSUFFICIENT DATA,0.0,51.528,36.0,0.0,18.182
EA1286,2026,Resident,13,21.3,INSUFFICIENT DATA,0.0,51.528,44.0,0.0,18.182
EA1286,2026,Resident,12,22.5,INSUFFICIENT DATA,0.0,51.528,52.0,0.0,18.182
EA1286,2026,Resident,11,23.7,INSUFFICIENT DATA,0.0,51.528,60.0,0.0,18.182
EA1286,2026,Resident,10,24.9,INSUFFICIENT DATA,0.0,51.528,68.0,0.0,18.182
EA1286,2026,Resident,9,26.1,INSUFFICIENT DATA,0.0,51.528,76.0,0.0,18.182
EA1286,2026,Resident,8,27.3,INSUFFICIENT DATA,0.0,51.528,84.0,0.0,18.182
EA1286,2026,Resident,7,61.0,GOOD VALUE,50.0,51.528,92.0,100.0,18.182
EA1286,2026,Resident,6,79.7,STRONG APPLY,100.0,51.528,100.0,100.0,18.182
EA1286,2026,Resident,5,47.539,GOOD VALUE,11.538,51.528,92.0,100.0,18.182
EA2000,2026,Nonresident,32,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,31,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,30,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,29,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,28,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,27,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,26,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,25,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,24,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,23,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,22,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,21,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,20,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,19,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,18,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,17,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,16,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,15,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,14,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,13,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,12,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,11,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,10,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,9,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,8,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,7,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,6,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,5,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,4,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,3,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,2,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,1,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Nonresident,0,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,32,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,31,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,30,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,29,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,28,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,27,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,26,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,25,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,24,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,23,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,22,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,21,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,20,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,19,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,18,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,17,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,16,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,15,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,14,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,13,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,12,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,11,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,10,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,9,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,8,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,7,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,6,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,5,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,4,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,3,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,2,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,1,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2000,2026,Resident,0,21.486,INSUFFICIENT DATA,0.0,35.944,50.0,0.0,50.0
EA2002,2026,Nonresident,32,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,31,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,30,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,29,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,28,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,27,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,26,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,25,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,24,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,23,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,22,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,21,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,20,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,19,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,18,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,17,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,16,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,15,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,14,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,13,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,12,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,11,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,10,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,9,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,8,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,7,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,6,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,5,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,4,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,3,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,2,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,1,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Nonresident,0,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,32,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,31,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,30,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,29,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,28,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,27,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,26,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,25,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,24,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,23,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,22,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,21,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,20,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,19,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,18,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,17,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,16,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,15,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,14,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,13,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,12,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,11,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,10,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,9,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,8,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,7,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,6,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,5,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,4,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,3,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,2,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,1,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2002,2026,Resident,0,23.534,INSUFFICIENT DATA,0.0,44.134,50.0,0.0,50.0
EA2003,2026,Nonresident,32,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,31,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,30,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,29,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,28,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,27,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,26,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,25,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,24,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,23,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,22,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,21,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,20,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,19,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,18,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,17,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,16,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,15,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,14,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,13,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,12,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,11,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,10,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,9,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,8,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,7,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,6,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,5,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,4,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,3,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,2,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,1,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Nonresident,0,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,32,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,31,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,30,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,29,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,28,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,27,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,26,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,25,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,24,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,23,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,22,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,21,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,20,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,19,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,18,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,17,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,16,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,15,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,14,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,13,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,12,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,11,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,10,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,9,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,8,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,7,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,6,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,5,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,4,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,3,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,2,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,1,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2003,2026,Resident,0,24.637,INSUFFICIENT DATA,0.0,48.549,50.0,0.0,50.0
EA2004,2026,Nonresident,32,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,31,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,30,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,29,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,28,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,27,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,26,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,25,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,24,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,23,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,22,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,21,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,20,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,19,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,18,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,17,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,16,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,15,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,14,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,13,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,12,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,11,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,10,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,9,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,8,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,7,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,6,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,5,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,4,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,3,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,2,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,1,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Nonresident,0,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,32,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,31,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,30,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,29,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,28,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,27,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,26,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,25,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,24,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,23,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,22,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,21,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,20,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,19,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,18,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,17,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,16,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,15,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,14,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,13,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,12,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,11,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,10,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
EA2004,2026,Resident,9,24.451,INSUFFICIENT DATA,0.0,47.805,50.0,0.0,50.0
